User;Book;Author;Rating;Book_id
38;      The Fifth Beatle: The Brian Epstein Story Limited Edition;Tiwary, Vivek J.;4;1928
1;      The Fighting Man;Deans, Adrian;3;1929
105;      The Final Empire        (Mistborn, #1);Sanderson, Brandon;5;1930
106;      The Final Empire        (Mistborn, #1);Sanderson, Brandon;5;1930
41;      The Final Six        (The Final Six, #1);Monir, Alexandra;4;1931
76;      The Fires of Calderon        (The Balance Keepers, #1);Cummings, Lindsay;5;1932
102;      The Five Lives of Our Cat Zook;Rocklin, Joanne;4;1933
96;      The Five People You Meet in Heaven;Albom, Mitch;5;1934
86;      The Flames of Albiyon;Menzies, Jean;4;1935
11;      The Fledgling Handbook 101;Cast, P.C.;5;1936
81;      The Flyers;Turley, Beth;3;1937
